,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
Country/Territory,Code,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
Argentina,ARG,0.51806742,0.277094334,6,66.8478241,57.60869598,78.26087189,0.570877492,0.257642776,7,69.43005371,57.51295471,80.31088257,0.257244587,0.222789511,7,63.58974457,48.71794891,72.30769348,-0.919025242,0.201251253,8,19.38775444,10.20408154,28.5714283,-0.708925664,0.174462035,8,24.48979568,16.83673477,39.2857132,-0.71375984,0.178394347,9,23.64532089,15.27093601,38.91625595,-0.548367202,0.15735437,9,31.86274529,21.56862831,44.60784149,-0.640631735,0.180978909,10,26.47058868,17.64705849,42.64706039,-0.668215573,0.183683217,10,25.72815514,16.9902916,39.32038879,-0.737520456,0.186706111,9,23.30097008,16.01941681,37.37863922,-0.845035613,0.17134735,10,22.48803902,11.96172237,32.05741501,-0.76236856,0.170809135,10,23.92344475,15.78947353,35.40670013,-0.72220993,0.162224829,11,25.59241676,18.48341179,35.0710907,-0.92921716,0.175220251,11,20.85308075,10.42654037,27.96208572,-0.957261026,0.174903259,11,18.00947952,9.004739761,26.54028511,-1.074256778,0.180452913,11,12.5,6.25,25.96153831,-0.911441922,0.173743635,11,17.30769157,9.615385056,28.84615326,-0.469625324,0.178556845,11,33.65384674,23.55769157,48.07692337,-0.289889574,0.173534781,11,41.82692337,29.80769157,53.84615326,-0.290671349,0.17360577,11,41.34615326,30.28846169,54.32692337,-0.493229538,0.173519656,11,34.13461685,20.19230843,46.15384674,-0.567308545,0.186354697,10,31.73077011,17.78846169,41.82692337
Armenia,ARM,-0.282764524,0.337467611,3,44.02173996,22.28260803,62.5,-0.06490735,0.298182517,5,50.77720261,25.90673637,66.32124329,-0.116563171,0.277782768,6,47.17948532,27.69230843,64.10256195,0.039488591,0.22516796,7,57.1428566,42.34693909,65.81632996,0.209789366,0.18663542,7,59.69387817,51.53061295,67.85713959,0.129102901,0.187862203,8,58.12807846,48.27586365,65.51724243,0.08347667,0.164061651,9,55.88235474,48.03921509,61.76470566,0.284605771,0.178027272,11,58.82352829,53.92156982,67.15686035,0.271803975,0.177725583,11,59.22330093,53.39805984,68.44660187,0.337867737,0.169984519,11,62.13592148,54.85437012,68.44660187,0.296255916,0.160362571,11,60.76554871,53.11004639,67.46411133,0.309482276,0.15679279,11,60.28708267,53.11004639,69.37799072,0.273206711,0.155476257,11,57.81990433,52.60663605,69.66824341,0.349336952,0.164306313,12,61.13743973,54.9763031,72.51184845,0.252607048,0.167654425,12,59.24170685,53.08057022,67.77251434,0.213424489,0.17962414,12,59.61538315,50.96154022,67.78845978,0.24180688,0.175941661,12,61.05769348,51.92307663,69.71154022,0.250055581,0.183963597,10,62.98077011,53.36538315,70.19230652,0.280522197,0.190791011,9,64.42308044,53.84615326,72.59615326,0.32795921,0.190315738,9,64.90384674,54.80769348,73.07691956,0.249007002,0.190227166,9,63.46154022,51.92307663,71.15384674,0.250047863,0.209778339,8,61.05769348,49.03845978,72.59615326
American Samoa,ASM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.506222963,0.320425034,1,66.50246429,54.67980194,78.81773376,0.371992946,0.21331057,1,62.25490189,54.41176605,71.07843018,0.361961454,0.30546087,1,61.76470566,50.98039246,75.98039246,0.377417803,0.366224527,1,63.10679626,48.05825424,79.12621307,0.390633106,0.382017583,1,63.59223175,46.60194016,79.61164856,0.403685659,0.412933886,1,64.11483002,44.97607803,81.33971405,0.39566046,0.460483223,1,64.11483002,39.71291733,83.25358582,0.390297949,0.463799059,1,62.55924225,38.3886261,83.88625336,0.363233328,0.503709018,1,62.08530807,35.0710907,86.25592041,0.366314024,0.501051247,1,63.5071106,35.0710907,86.25592041,0.180866703,0.50749588,1,57.69230652,28.36538506,80.7692337,0.172452301,0.460461229,1,58.65384674,29.80769157,78.84615326,0.136687919,0.48629716,1,58.65384674,26.92307663,78.84615326,-0.252545655,0.469023675,1,43.26922989,13.94230747,72.11538696,-0.285991192,0.485444784,1,41.82692337,12.01923084,69.71154022,-0.299603939,0.489111036,1,40.86538315,11.53846169,69.2307663,0.542098045,0.513251841,1,71.63461304,40.38461685,90.38461304
Antigua and Barbuda,ATG,0.786901176,0.386360377,1,73.91304016,61.41304398,90.21739197,0.816707134,0.45139727,1,76.165802,56.47668457,94.30052185,0.792343318,0.426612079,1,78.9743576,57.43589783,90.7692337,0.735908449,0.371455133,1,72.44898224,58.67346954,87.75510406,0.715714216,0.276046932,1,72.44898224,62.75510025,82.65306091,0.591086924,0.299206883,2,68.96551514,57.63546753,79.31034851,0.587315023,0.20959492,2,67.15686035,59.31372452,76.47058868,0.54819268,0.29538101,2,66.1764679,54.90196228,79.90196228,0.531362474,0.348621458,2,68.44660187,52.42718506,83.98058319,0.642591655,0.382017583,1,70.87378693,53.88349533,86.89320374,0.654809833,0.412933886,1,72.24880219,52.63158035,87.55980682,0.644668281,0.460483223,1,73.68421173,48.80382919,89.95215607,0.635736644,0.463799059,1,72.98577881,49.28910065,90.99526215,0.604382277,0.503709018,1,72.03791809,45.0236969,90.99526215,0.60655117,0.501051247,1,71.09004974,45.49763107,90.0473938,0.532966614,0.50749588,1,70.19230652,42.78845978,89.42308044,0.374078214,0.355464071,2,65.86538696,47.11538315,79.32691956,0.341461152,0.362656415,2,65.38461304,44.71154022,78.84615326,0.25308764,0.350605398,2,63.46154022,39.42307663,76.44230652,0.413931191,0.359242499,2,66.82691956,47.59615326,81.25,0.485429585,0.355675876,2,68.2692337,50.96154022,81.7307663,0.512565911,0.368736058,2,69.2307663,49.51922989,83.65384674
Australia,AUS,1.367597103,0.277094334,6,90.21739197,77.17391205,97.82608795,1.491512179,0.278407753,6,92.74611664,80.82901764,98.44559479,1.637248993,0.240149334,6,94.35897064,86.66666412,98.9743576,1.467518926,0.22957468,6,89.79592133,81.63265228,97.95918274,1.607837439,0.198039845,6,93.36734772,86.73469543,100,1.721606851,0.213179514,6,96.05911255,88.17733765,100,1.600643277,0.172469914,6,94.11764526,88.72548676,100,1.623902559,0.215488464,6,95.09803772,87.2549057,100,1.683095336,0.231928945,6,95.63106537,86.89320374,100,1.765919328,0.239089057,6,96.60194397,88.83495331,100,1.819983959,0.223882854,7,99.0430603,91.86602783,100,1.698415041,0.235663921,7,96.65071869,86.12440491,100,1.858608603,0.218745932,8,98.10426331,91.94313049,100,1.786467791,0.226116344,8,97.15639496,90.52132416,100,1.800867558,0.223259538,8,97.15639496,90.52132416,100,1.863708377,0.228570759,8,98.07691956,91.34615326,100,1.78868413,0.217816785,8,96.15384674,91.34615326,99.03845978,1.896965623,0.227054983,8,97.59615326,91.82691956,100,1.93341136,0.220250443,8,98.07691956,91.34615326,100,1.90270555,0.221451148,8,98.07691956,91.34615326,100,1.873689413,0.220567718,8,98.55769348,91.34615326,100,1.81690371,0.232497126,7,98.07691956,90.86538696,99.5192337
Austria,AUT,1.658712149,0.277094334,6,96.19565582,84.23912811,99.45652008,1.403709173,0.278407753,6,91.7098465,79.7927475,97.40932465,1.534618258,0.240149334,6,93.33333588,84.10256195,98.9743576,1.58583951,0.22957468,6,93.36734772,84.18367004,100,1.56971693,0.198039845,6,92.34693909,85.7142868,99.4897995,1.524202585,0.213179514,6,91.62561798,83.74384308,99.50739288,1.606079459,0.172469914,6,95.09803772,88.72548676,100,1.644534707,0.215488464,6,96.07843018,87.7450943,100,1.690030575,0.231928945,6,96.11650848,86.89320374,100,1.606343746,0.239089057,6,94.17475891,86.40776825,100,1.452586651,0.223882854,7,91.86602783,81.8181839,98.08612061,1.452815413,0.235663921,7,92.34449768,81.8181839,98.56459045,1.382634044,0.218745932,8,90.52132416,80.0947876,95.73459625,1.524189234,0.226116344,8,91.4691925,84.8341217,98.57820129,1.490679264,0.223259538,8,91.4691925,83.412323,98.57820129,1.487730265,0.228570759,8,91.34615326,83.17308044,97.59615326,1.403265715,0.217816785,8,91.34615326,80.28845978,95.19230652,1.440436244,0.227054983,8,91.34615326,82.69230652,95.67308044,1.440179348,0.220250443,8,90.86538696,81.7307663,95.19230652,1.531353951,0.221451148,8,91.34615326,84.13461304,97.59615326,1.459237099,0.220567718,8,91.34615326,82.21154022,97.11538696,1.401355386,0.232497126,7,90.86538696,80.7692337,96.63461304
Azerbaijan,AZE,-1.196308613,0.305052876,4,11.41304302,3.804347754,23.91304398,-0.975659072,0.275136828,6,15.02590656,7.253886223,26.42486954,-0.931883812,0.251141846,8,14.8717947,8.717948914,29.7435894,-0.706977367,0.207100973,9,23.46938705,14.79591846,41.32653046,-0.5656479,0.170661271,9,29.08163261,18.87755013,44.89796066,-0.590220213,0.172770038,10,28.07881737,17.73398972,44.3349762,-0.577721059,0.15649727,11,29.90196037,21.07843208,44.11764526,-0.523242772,0.178027272,11,31.37254906,21.07843208,47.05882263,-0.459030628,0.177725583,11,33.49514389,21.84465981,50.97087479,-0.354921013,0.178355381,10,41.26213455,27.6699028,52.42718506,-0.308057517,0.163941249,11,43.06220245,30.62200928,52.63158035,-0.372376084,0.160200506,11,39.23445129,27.27272797,48.80382919,-0.371966302,0.158342957,11,37.91469193,28.90995216,50.71089935,-0.455590755,0.174290374,11,35.54502487,24.64455032,46.91942978,-0.408312291,0.176436484,11,36.4928894,26.06635094,47.86729813,-0.277141571,0.182459697,11,44.23077011,31.25,54.32692337,-0.254719287,0.179054618,11,46.15384674,31.25,54.32692337,-0.282022804,0.183963597,10,43.75,28.84615326,53.84615326,-0.244982421,0.190791011,9,43.75,30.76922989,57.21154022,-0.197393864,0.190315738,9,46.15384674,32.21154022,59.13461685,-0.226989061,0.190227166,9,43.75,32.69230652,58.65384674,-0.314771712,0.212924287,7,39.90384674,26.44230843,53.36538315
Burundi,BDI,-1.641464949,0.358660489,2,4.891304493,0.543478251,14.673913,-1.544063807,0.296470165,4,7.253886223,2.590673685,13.4715023,-1.172061801,0.29419136,3,11.79487133,6.153846264,23.07692337,-1.263123989,0.259229302,4,10.20408154,3.061224461,20.40816307,-1.172414184,0.212727293,4,12.24489784,3.571428537,19.89795876,-1.196419001,0.210137755,5,11.33004951,4.92610836,19.21182251,-1.364591122,0.175459102,6,7.843137264,2.941176414,15.1960783,-1.202597976,0.186273873,8,12.25490189,4.411764622,19.11764717,-1.244897127,0.185304269,8,9.708738327,4.368932247,17.96116447,-1.243565798,0.179286644,8,8.737864494,3.398058176,16.9902916,-1.155624986,0.176394686,8,10.52631569,5.74162674,21.05263138,-1.115115523,0.174616978,8,12.91866016,5.74162674,22.48803902,-1.012376547,0.172200873,8,16.587677,8.056872368,24.17061615,-0.945402741,0.184501201,9,19.9052124,9.478672981,27.96208572,-0.877928495,0.179965615,9,22.27488136,10.90047359,30.80568695,-0.707014799,0.185743943,9,27.40384674,14.90384579,37.01922989,-0.71047318,0.179539874,9,27.40384674,13.94230747,37.01922989,-0.825258851,0.185188249,9,20.67307663,10.57692337,30.28846169,-0.834445775,0.18276979,9,18.26922989,11.05769253,31.73077011,-0.976656735,0.181032598,9,12.98076916,7.692307472,25,-0.94897306,0.182605118,9,14.90384579,8.653845787,26.92307663,-1.018850327,0.203054473,8,12.5,8.653845787,25.96153831
Belgium,BEL,1.21423173,0.277094334,6,84.78260803,72.28260803,96.19565582,1.054902196,0.278407753,6,81.34715271,70.98445892,92.74611664,1.204084158,0.240149334,6,86.66666412,78.9743576,93.33333588,1.298515797,0.22957468,6,86.73469543,77.04081726,94.89795685,1.314251781,0.198039845,6,87.75510406,78.57142639,93.87754822,1.356271625,0.213179514,6,88.17733765,78.81773376,95.56650543,1.272992134,0.172469914,6,87.2549057,77.45098114,93.13725281,1.330316305,0.215488464,6,88.72548676,77.94117737,97.05882263,1.419905782,0.231928945,6,91.26213837,82.03883362,97.57281494,1.405549765,0.239089057,6,91.26213837,79.61164856,97.57281494,1.312602162,0.223882854,7,87.55980682,77.51196289,95.69377899,1.285019755,0.235663921,7,85.64593506,77.99043274,95.21530914,1.241628647,0.218745932,8,86.7298584,77.72512054,92.89099884,1.22857964,0.226116344,8,86.7298584,76.7772522,94.31279755,1.2914536,0.223259538,8,87.67772675,78.1990509,94.31279755,1.157765388,0.228570759,8,84.61538696,75.4807663,91.82691956,1.287758946,0.217816785,8,88.46154022,78.84615326,92.30769348,1.340683579,0.227054983,8,88.46154022,79.80769348,93.2692337,1.246880174,0.220250443,8,86.53845978,78.84615326,91.82691956,1.268156171,0.221451148,8,86.53845978,78.84615326,93.2692337,1.291109085,0.224230647,7,87.5,76.44230652,94.2307663,1.350717902,0.236802101,6,88.94230652,80.28845978,96.15384674
Benin,BEN,-0.176318303,0.358660489,2,47.82608795,23.36956596,64.67391205,-0.133550286,0.296470165,4,48.18652725,24.87046623,65.28497314,-0.174379468,0.276275367,4,43.07692337,24.10256386,64.10256195,-0.403324187,0.24863328,5,39.2857132,20.40816307,53.57143021,-0.477992088,0.207321122,5,35.20408249,19.89795876,50,-0.484781146,0.2033218,6,33.99014664,20.6896553,49.26108551,-0.65391171,0.170706958,7,25.98039246,18.62745094,42.64706039,-0.427571863,0.182172865,9,38.23529434,22.54901886,50.98039246,-0.444190472,0.181390166,9,35.43689346,22.3300972,50.97087479,-0.497294128,0.175639257,9,34.95145798,21.35922241,47.57281494,-0.34653455,0.17014645,9,39.71291733,27.27272797,51.19617081,-0.333555698,0.167977124,9,41.14832687,28.7081337,51.19617081,-0.346262455,0.165228516,9,40.28435898,28.90995216,51.18483353,-0.378603578,0.184501201,9,38.86256027,27.48815155,50.71089935,-0.400784254,0.179965615,9,37.44075775,26.06635094,48.3412323,-0.585913837,0.187719837,8,31.25,18.26922989,43.75,-0.563028872,0.179539874,9,30.76922989,21.15384674,44.71154022,-0.527894378,0.185188249,9,30.28846169,20.19230843,45.67307663,-0.47105974,0.18276979,9,33.17307663,23.07692337,47.11538315,-0.338592887,0.181032598,9,38.94230652,28.84615326,53.84615326,-0.3760342,0.182605118,9,37.5,25.96153831,51.44230652,-0.372204512,0.203054473,8,38.94230652,24.03846169,50.48077011
Burkina Faso,BFA,-0.295270145,0.346597582,3,42.39130402,21.19565201,62.5,-0.36569944,0.290748686,5,35.23316193,18.13471413,56.99481964,-0.116531111,0.27182433,5,47.69230652,28.20512772,64.10256195,-0.114519231,0.228638023,6,50.51020432,34.69387817,61.73469543,-0.302667707,0.193616897,6,44.89796066,26.53061295,54.59183502,-0.330673903,0.189605668,7,42.36453247,26.10837364,54.67980194,-0.4010216,0.167549595,7,41.17647171,25.49019623,51.47058868,-0.343610555,0.174777448,10,43.13725662,26.47058868,51.96078491,-0.26464349,0.174263537,10,46.11650467,30.58252335,53.88349533,-0.193982556,0.170774415,10,48.05825424,35.43689346,54.85437012,-0.111920461,0.163299605,10,50.23923492,38.2775116,56.45933151,-0.156400964,0.162987471,10,47.8468895,35.88516617,54.06698608,-0.179534972,0.162187949,10,47.39336395,35.0710907,54.9763031,-0.11886026,0.172869936,11,47.39336395,37.44075775,56.39810562,-0.174999267,0.168572858,11,47.39336395,35.0710907,55.92417145,-0.308936775,0.172969714,11,42.78845978,30.28846169,52.40384674,-0.371362418,0.168826967,10,40.86538315,28.36538506,49.51922989,-0.397382915,0.171772987,10,37.98077011,25.96153831,50,-0.442367166,0.168447345,10,34.61538315,25.48077011,47.11538315,-0.372793287,0.16596441,10,36.05769348,27.88461494,50.96154022,-0.376548231,0.164067253,11,37.01922989,26.92307663,50.96154022,-0.41726613,0.183923185,9,37.5,23.55769157,48.55769348
Bangladesh,BGD,-0.929817796,0.311746508,4,17.93478203,5.978260994,33.69565201,-0.810572445,0.304611802,5,19.68911934,8.808290482,37.30569839,-0.835711479,0.243036702,7,18.46153831,10.2564106,32.30769348,-0.978617191,0.212191269,8,17.8571434,7.142857075,27.55101967,-0.916685998,0.176515371,8,18.36734772,11.22449017,26.02040863,-1.126801372,0.180764586,9,12.31527138,6.403940678,19.70443344,-1.07200563,0.161041901,9,15.68627453,8.333333015,21.56862831,-1.001249194,0.185094848,10,16.66666603,8.823529243,23.03921509,-0.945693076,0.186585709,10,17.47572899,9.223300934,26.21359253,-0.916327536,0.175867647,10,17.47572899,10.19417477,29.12621307,-0.864524364,0.165804207,10,21.53110123,11.96172237,29.66507149,-0.847086787,0.164147854,10,22.00956917,12.44019127,31.10047913,-0.811522841,0.157855511,11,22.74881554,13.74407578,31.7535553,-0.951405048,0.170285821,11,18.95734596,9.952606201,27.48815155,-0.914780378,0.171297237,11,21.32701492,10.42654037,29.85782051,-0.937578142,0.183904722,11,17.78846169,8.653845787,28.36538506,-0.899058282,0.177261576,11,18.26922989,10.09615421,28.84615326,-0.796680093,0.185465991,11,22.11538506,11.53846169,32.21154022,-0.805584848,0.178200692,11,20.67307663,11.05769253,31.73077011,-0.834315658,0.179260209,11,18.75,10.57692337,31.25,-0.929072618,0.178571716,11,15.38461494,9.134614944,27.88461494,-0.901913822,0.195050925,10,16.34615326,9.615385056,30.76922989
Bulgaria,BGR,-0.184434712,0.297526777,5,47.28260803,24.45652199,63.04347992,0.041243725,0.275136828,6,55.44041443,32.1243515,67.8756485,0.196991518,0.227653161,8,60,42.56410217,70.25640869,0.561708272,0.202364504,9,69.89795685,61.22449112,76.53060913,0.648325264,0.172024414,9,69.89795685,65.81632996,76.02040863,0.662930489,0.176512882,9,72.41379547,64.53202057,78.32512665,0.64379257,0.15863505,9,69.11764526,62.25490189,75.49019623,0.596899331,0.172869205,11,68.13725281,60.29411697,75.98039246,0.628700912,0.173886538,11,70.87378693,62.13592148,78.1553421,0.697300017,0.176038116,11,72.8155365,63.59223175,79.12621307,0.669466138,0.165846094,11,72.72727203,63.63636398,77.51196289,0.649560809,0.163933411,11,74.16268158,62.67942429,77.99043274,0.54383409,0.154832467,12,70.61611176,58.76777267,75.82938385,0.563258588,0.167158574,12,69.66824341,58.76777267,75.82938385,0.538901448,0.168840721,12,68.2464447,59.24170685,75.82938385,0.568319023,0.174331427,12,70.67308044,62.5,76.44230652,0.563768148,0.168526977,12,70.67308044,62.98077011,76.44230652,0.658517718,0.171753958,11,73.55769348,66.82691956,78.84615326,0.625818312,0.177881345,10,73.07691956,65.86538696,79.32691956,0.586534321,0.178187147,10,72.59615326,63.94230652,78.36538696,0.531100154,0.177978337,10,71.15384674,62.98077011,74.5192337,0.518923163,0.191131279,9,69.71154022,59.61538315,75
Bahrain,BHR,0.790487111,0.311746508,4,74.45652008,62.5,88.58695984,0.806487679,0.340723753,4,75.64766693,61.13989639,90.67357635,0.789343417,0.315327704,4,78.46154022,63.58974457,89.2307663,0.907505751,0.225447983,6,77.04081726,68.87754822,85.7142868,0.654210746,0.195179254,5,70.40816498,64.79592133,78.57142639,0.71152246,0.201421678,6,72.90640259,64.53202057,78.81773376,0.662023306,0.168416053,6,70.09803772,62.25490189,76.96078491,0.683344722,0.205354139,6,71.07843018,61.27450943,79.90196228,0.765328586,0.215440124,6,73.30097198,64.07766724,83.98058319,0.711043358,0.221030518,6,73.30097198,63.10679626,81.55339813,0.694249928,0.201035202,7,73.68421173,62.20095825,80.38277435,0.713897705,0.20482187,7,74.64115143,62.67942429,81.8181839,0.720996737,0.203750551,7,75.82938385,62.08530807,80.56871796,0.689446628,0.226034105,7,73.93364716,59.24170685,81.04265594,0.607382298,0.223337069,7,71.5639801,58.76777267,79.62084961,0.708473146,0.231700152,7,74.03845978,63.46154022,82.21154022,0.819666862,0.223289415,7,76.44230652,68.2692337,84.61538696,0.608239055,0.231666163,7,72.11538696,62.5,80.7692337,0.416484118,0.229382515,6,67.78845978,56.73077011,75.96154022,0.416636676,0.227660865,6,67.30769348,57.21154022,75.4807663,0.485153407,0.220853075,7,67.78845978,60.09615326,75.4807663,0.625829399,0.241590559,6,73.07691956,60.09615326,80.7692337
"Bahamas, The",BHS,0.967723608,0.346597582,3,78.26087189,64.67391205,93.47826385,1.061407328,0.387760401,3,83.93782043,66.32124329,95.33678436,1.193973541,0.3657763,3,86.15384674,71.28205109,95.89743805,1.342486024,0.294935614,3,87.75510406,75.5102005,97.95918274,1.186556697,0.237687603,3,83.67346954,74.4897995,92.34693909,1.133929491,0.25897792,3,81.28078461,72.41379547,91.62561798,1.106880903,0.195077106,3,79.90196228,71.5686264,90.68627167,1.051078439,0.259169489,3,80.88235474,70.09803772,92.15686035,1.028625131,0.288384587,3,82.03883362,68.44660187,91.74757385,1.052687287,0.30045256,3,81.55339813,66.99028778,93.20388031,0.802767754,0.261353046,4,74.16268158,62.67942429,85.64593506,0.550784409,0.277546197,4,69.37799072,54.06698608,80.8612442,0.52802521,0.284881592,4,69.66824341,54.02843475,79.62084961,0.395023912,0.28260538,4,63.98104095,50.71089935,76.7772522,0.190062672,0.277637929,4,57.34597015,44.54976273,73.4597168,0.171973601,0.282257706,4,56.73077011,42.78845978,72.11538696,0.166172862,0.245877221,5,57.69230652,46.15384674,71.15384674,0.257589281,0.254691988,5,63.46154022,48.55769348,73.55769348,0.123041846,0.245499581,5,58.65384674,41.82692337,72.11538696,0.180253521,0.245337665,5,62.01922989,44.71154022,72.11538696,-0.04828544,0.240908414,5,52.88461685,35.09615326,64.42308044,0.013841171,0.255484998,5,52.88461685,37.5,65.38461304
Bosnia and Herzegovina,BIH,-0.910771251,0.321555793,3,19.56521797,5.978260994,36.95652008,-0.874352872,0.279970258,5,18.13471413,8.290155411,32.1243515,-0.499147862,0.257258534,6,31.79487228,14.8717947,50.76922989,-0.556430221,0.223271921,7,31.63265228,18.87755013,45.91836548,-0.481731236,0.185786888,7,34.69387817,20.91836739,48.97959137,-0.208252013,0.182880163,9,47.29064178,33.00492477,57.63546753,-0.576248348,0.163551271,9,30.3921566,21.07843208,44.11764526,-0.464326203,0.188118383,9,35.29411697,21.56862831,50.49019623,-0.277105451,0.189566314,9,45.63106918,28.64077759,54.36893082,-0.151175767,0.183919057,9,51.45631027,35.92232895,55.82524109,-0.091391511,0.177204207,9,51.19617081,38.2775116,56.93779755,-0.0880334,0.171202734,9,49.76076508,39.23445129,56.45933151,-0.03354983,0.170033038,8,52.60663605,41.7061615,57.34597015,-0.051364366,0.169808879,11,52.13270187,41.23222733,57.34597015,-0.065981761,0.171373293,11,51.6587677,39.8104248,57.81990433,-0.089865811,0.181428477,10,50.96154022,38.46154022,58.65384674,-0.195657492,0.175092444,11,47.59615326,35.09615326,55.28845978,-0.166647822,0.180559233,10,48.55769348,34.13461685,57.69230652,-0.148800343,0.188168749,9,48.07692337,33.65384674,60.57692337,-0.215723127,0.189206257,9,45.19230652,31.73077011,58.65384674,-0.19475615,0.189238518,9,47.11538315,33.17307663,59.61538315,-0.232490331,0.20469445,8,42.30769348,31.25,56.25
Belarus,BLR,-1.093996763,0.337467611,3,14.13043499,4.347826004,26.63043404,-1.768958926,0.298182517,5,5.18134737,0.518134713,8.808290482,-1.701348305,0.277782768,6,5.641025543,1.025641084,9.743589401,-1.527505279,0.22516796,7,5.102040768,2.040816307,12.24489784,-1.300569415,0.18663542,7,9.183673859,3.061224461,16.83673477,-1.21865356,0.192791313,7,10.34482765,4.92610836,17.73398972,-1.454486251,0.170171142,7,6.372549057,1.960784316,11.76470566,-1.622619271,0.188367471,8,3.431372643,2.450980425,8.823529243,-1.42579937,0.188612744,8,6.310679436,2.427184582,13.5922327,-1.237736464,0.19028312,8,9.223300934,3.398058176,16.9902916,-1.12110889,0.179470628,8,12.44019127,5.74162674,22.48803902,-1.131118178,0.176264495,8,12.44019127,5.74162674,22.48803902,-1.1774441,0.173718989,8,10.42654037,6.161137581,20.85308075,-1.069632411,0.17445223,10,13.74407578,8.056872368,24.17061615,-1.068252087,0.17577228,10,14.69194317,7.109004974,23.69668198,-1.00851357,0.181971028,10,15.38461494,7.692307472,26.92307663,-0.9935866,0.17708604,10,14.90384579,6.730769157,27.40384674,-0.941261411,0.180545673,9,16.34615326,8.17307663,26.92307663,-0.734755099,0.187787533,8,24.51922989,12.5,35.09615326,-0.649467349,0.187197194,8,27.88461494,14.42307663,38.46154022,-0.543224156,0.185535043,8,32.21154022,17.78846169,43.26922989,-0.649549007,0.203301802,7,27.88461494,13.46153831,39.42307663
Belize,BLZ,0.143011913,0.358660489,2,61.41304398,30.43478203,72.28260803,0.138358951,0.345815629,3,57.51295471,31.60621834,73.57512665,0.020773603,0.318639785,3,54.87179565,31.28205109,68.71794891,0.015574462,0.304626912,3,54.08163452,35.20408249,67.34693909,0.117823511,0.244184822,3,58.16326523,44.89796066,67.85713959,-0.159960508,0.248804018,4,49.26108551,29.06403923,62.56157684,0.008822395,0.19561173,4,54.41176605,44.11764526,61.27450943,-0.34490183,0.232896715,5,42.15686417,22.54901886,54.90196228,-0.411692321,0.24271372,5,38.34951401,21.84465981,53.39805984,-0.442784458,0.225530609,5,37.37863922,20.38834953,52.42718506,-0.438527346,0.228026897,5,36.84210587,23.44497681,51.19617081,-0.410388052,0.225309283,5,37.32057571,23.44497681,51.67464066,-0.513800502,0.217281103,6,34.59715652,21.32701492,47.39336395,-0.473247647,0.228063956,5,34.59715652,21.80094719,49.76303482,-0.484414726,0.227999792,5,34.12322235,22.27488136,48.3412323,-0.496547848,0.230231822,5,33.17307663,20.19230843,49.51922989,-0.46345076,0.212105051,6,36.05769348,23.07692337,49.51922989,-0.512359381,0.22252509,6,31.25,18.26922989,48.55769348,-0.546683431,0.217497721,6,31.25,15.86538506,46.15384674,-0.65007627,0.257191718,5,27.40384674,12.01923084,43.75,-0.544413209,0.218592584,6,31.73077011,15.86538506,47.11538315,-0.53782773,0.232527286,6,33.65384674,15.38461494,46.15384674
